# frames 151  V 32652.488  rho0 0.066151  nO 1440 nSi 720
# r  g_SiO  g_OO  g_SiSi  g_total(neutron)
1.391000000000000014e+01 9.826825122858834360e-01 1.018846875691935105e+00 1.005465375000891282e+00 1.003887300208621047e+00
1.392999999999999972e+01 9.818556770021736879e-01 1.019173599861237234e+00 1.005727857313804652e+00 1.003761995764167025e+00
1.394999999999999929e+01 9.796265586928913915e-01 1.021541166483110219e+00 9.984282176355177008e-01 1.003675629696310079e+00
1.397000000000000064e+01 9.785244950419142995e-01 1.023125614567101493e+00 9.979697157101077298e-01 1.004076044658063438e+00
1.399000000000000021e+01 9.767802399497481636e-01 1.021317528238778305e+00 9.981203172496994069e-01 1.002428565366364710e+00
1.400999999999999979e+01 9.744162152713735647e-01 1.020373859660471672e+00 9.975726107009126320e-01 1.000961269420845179e+00
1.403000000000000114e+01 9.762438526517467352e-01 1.022247630976159005e+00 9.876141046807918045e-01 1.001996536728884113e+00
1.405000000000000071e+01 9.678332698852525340e-01 1.022702504664324552e+00 9.998711520681600184e-01 9.998301900003652154e-01
1.407000000000000028e+01 9.745827079708831997e-01 1.018610778898188185e+00 1.000920741831328398e+00 1.000301328139481027e+00
1.408999999999999986e+01 9.718012154844637429e-01 1.021502127165261564e+00 1.001224656806678714e+00 1.000812206305542462e+00
1.410999999999999943e+01 9.709739557890751938e-01 1.020492389573473435e+00 1.015894844753255200e+00 1.000960719337319116e+00
1.413000000000000078e+01 9.720220312028744480e-01 1.021915781577283466e+00 1.023644855232378026e+00 1.002677261246616158e+00
1.415000000000000036e+01 9.740425962306765717e-01 1.022108516780811271e+00 1.018316129326868547e+00 1.003196251938340389e+00
1.416999999999999993e+01 9.767504979303672785e-01 1.012794339560506129e+00 1.022668062488427454e+00 9.994943460650170808e-01
1.419000000000000128e+01 9.760515226789697740e-01 1.018517932434928053e+00 1.024139456397188175e+00 1.002431123148166625e+00
1.421000000000000085e+01 9.788582342343651321e-01 1.017584491130189006e+00 1.027998619855013063e+00 1.003281217482463461e+00
1.423000000000000043e+01 9.808010894247942701e-01 1.015594930615884683e+00 1.028946913489921400e+00 1.003021156701578542e+00
1.425000000000000000e+01 9.793903393518128553e-01 1.016113594694624034e+00 1.028823290233923160e+00 1.002746676595442477e+00
1.426999999999999957e+01 9.797563824990732639e-01 1.017517847633263806e+00 1.025468702206629334e+00 1.003418071106835008e+00
1.429000000000000092e+01 9.788608044725867208e-01 1.011891956753507849e+00 1.030289105667844707e+00 1.000351991765296100e+00
1.431000000000000050e+01 9.789430594907410077e-01 1.013896048711434572e+00 1.031479935114749447e+00 1.001554021797685490e+00
1.433000000000000007e+01 9.793362570491479513e-01 1.013743173419807242e+00 1.030494015369112004e+00 1.001555244907357700e+00
1.434999999999999964e+01 9.765397929141454991e-01 1.013885427863532085e+00 1.027784758276873545e+00 1.000359535487078455e+00
1.437000000000000099e+01 9.826365288831601097e-01 1.010173001364817136e+00 1.021710831559627053e+00 1.000289220305061733e+00
1.439000000000000057e+01 9.814338747230872961e-01 1.006148660325908439e+00 1.016420104382991463e+00 9.972718469193919688e-01
1.441000000000000014e+01 9.807736303389843480e-01 1.006838605755922877e+00 1.018780057234888181e+00 9.975537479410716557e-01
1.442999999999999972e+01 9.830226145329113985e-01 1.009928044243567857e+00 1.023004138878535141e+00 1.000395786808912169e+00
1.444999999999999929e+01 9.890986186968239169e-01 1.006466635459478676e+00 1.017280908597049338e+00 1.000477965392394974e+00
1.447000000000000064e+01 9.834373540158584115e-01 1.006698522881852353e+00 1.024617034458468190e+00 9.989160502602698610e-01
1.449000000000000021e+01 9.837994402019326623e-01 1.002644779567814171e+00 1.016351918183769909e+00 9.962835473508128148e-01
1.450999999999999979e+01 9.880382447946506330e-01 1.008148154297314747e+00 1.010777184018654795e+00 1.000527976959068033e+00
1.453000000000000114e+01 9.879497802539018991e-01 1.005398292526310078e+00 1.010858077060298621e+00 9.990070407074794767e-01
1.455000000000000071e+01 9.906255398772051413e-01 1.003667152647208738e+00 1.017786746635051642e+00 9.995863320290663268e-01
1.457000000000000028e+01 9.913087599848455778e-01 9.990802047266477137e-01 1.010334726563492769e+00 9.968454721173302113e-01
1.458999999999999986e+01 9.938440823909618915e-01 1.006213919341311547e+00 1.008237223903943658e+00 1.001554828792733165e+00
1.460999999999999943e+01 9.956697876685851600e-01 9.992426770164105632e-01 1.006023002394655919e+00 9.983266563242740865e-01
1.463000000000000078e+01 9.951632488048245406e-01 1.001680786445240834e+00 9.997538285586929918e-01 9.990183856540340024e-01
1.465000000000000036e+01 9.979539725316284304e-01 9.979810387310570352e-01 9.947369613995445947e-01 9.977455506179213618e-01
1.466999999999999993e+01 9.976409372402403886e-01 1.000347894328763365e+00 9.921653260355359771e-01 9.987301273813954383e-01
1.469000000000000128e+01 9.979411973699698901e-01 9.986757015344438493e-01 1.000202393436518067e+00 9.984965996171033531e-01
1.471000000000000085e+01 9.978372845954782688e-01 1.001097137975802021e+00 9.960271071889925665e-01 9.994807149412449077e-01
1.473000000000000043e+01 9.957490543145032236e-01 9.954545513177903704e-01 9.947928757537470856e-01 9.955229272745449443e-01
1.475000000000000000e+01 9.983257935326680377e-01 9.966703659935219894e-01 1.000061322404353525e+00 9.975478337753131974e-01
1.476999999999999957e+01 9.980205023186432545e-01 9.968108219961182570e-01 1.001645739260046630e+00 9.976154859490015125e-01
1.479000000000000092e+01 9.963474619993561987e-01 9.950044762607371807e-01 9.939156714387494818e-01 9.954500337013386657e-01
1.481000000000000050e+01 1.000759906122857146e+00 9.946154931887704054e-01 1.002174937180337677e+00 9.975237541343499048e-01
1.483000000000000007e+01 1.004073319948107335e+00 9.947834371837517287e-01 1.001767829140218780e+00 9.988722374910599111e-01
1.484999999999999964e+01 1.001904933972517675e+00 9.941791861371146455e-01 1.000441068454752669e+00 9.976110044608571537e-01
1.487000000000000099e+01 1.005070129118239342e+00 9.952446849541497498e-01 9.931880220809942150e-01 9.989142548539611255e-01
1.489000000000000057e+01 1.007638299064346210e+00 9.952453612049060316e-01 9.932915365106662620e-01 9.999182333893739116e-01
1.491000000000000014e+01 1.008692179110930010e+00 9.939097983057219032e-01 9.899118362243134461e-01 9.993679910180147674e-01
1.492999999999999972e+01 1.012525274080700255e+00 9.933000635230918585e-01 9.865466684898808181e-01 1.000290946414320592e+00
1.494999999999999929e+01 1.009457829824525588e+00 9.938744710070868127e-01 9.877406352276231205e-01 9.994953084320200576e-01
1.497000000000000064e+01 1.014542481024198084e+00 9.942719241789264029e-01 9.932350670512910540e-01 1.002064853599702987e+00
1.499000000000000021e+01 1.013912606337899591e+00 9.921117273449348017e-01 9.960375844293870573e-01 1.000842590678948651e+00
