# angle(deg)  O-Si-O_LES  O-Si-O_HES  Si-O-Si_LES  Si-O-Si_HES   [Dechant JPCC2026 Fig.4, colour-digitized, area-normalised]
1.630000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 8.824460924283522231e-03 1.136751719763867859e-02
1.640000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 8.532436044117705162e-03 1.105852889040672554e-02
1.650000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 7.738659324394237329e-03 1.070617380321239355e-02
1.660000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 7.422741499487590239e-03 1.019661413865444698e-02
1.670000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 7.026295601565504118e-03 9.638266846638801968e-03
1.680000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 6.619230617091935963e-03 9.345541081892743199e-03
1.690000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 6.244022892272818245e-03 9.107023792099655513e-03
1.700000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.707759021422856294e-03 8.835981417334786217e-03
1.710000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.838321310020073443e-03 8.418576160196884067e-03
1.720000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.189229644560589841e-03 7.692182595827030608e-03
1.730000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.736856557467363275e-03 7.014576658914853900e-03
1.740000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.150682979825422322e-03 6.911580556504203464e-03
1.750000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.707867070628517878e-03 6.423704281927435956e-03
1.760000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.374693230075696111e-03 4.911287830739461888e-03
1.770000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.703036005694314814e-03 3.116987309796018148e-03
1.780000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.067218198424184621e-03 2.065342895708319106e-03
1.790000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.317265941357277474e-03
